Concept Id	CPT Code	Consumer Friendly Descriptor
1003339	12044	Repair of wound (7.6 to 12.5 centimeters) of neck, hands, feet, and/or genitals
1003340	12045	Repair of wound (12.6 to 20.0 centimeters) of neck, hands, feet, and/or genitals
1003341	12046	Repair of wound (20.1 to 30.0 centimeters) of neck, hands, feet, and/or genitals
1003342	12047	Repair of wound (over 30.0 centimeters) of neck, hands, feet, and/or genitals
1003344	12051	Repair of wound (2.5 centimeters or less) of face, ears, eyelids, nose, lips, and/or mouth
1003345	12052	Repair of wound (2.6 to 5.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003346	12053	Repair of wound (5.1 to 7.5 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003347	12054	Repair of wound (7.6 to 12.5 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003348	12055	Repair of wound (12.6 to 20.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003349	12056	Repair of wound (20.1 to 30.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003350	12057	Repair of wound (over 30.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth
1003353	13100	Repair of wound (1.1 to 2.5 centimeters) of trunk
1003354	13101	Repair of wound (2.6 to 7.5 centimeters) of trunk
1003355	13102	Repair of wound of trunk
1003357	13120	Repair of wound (1.1 to 2.5 centimeters) of scalp, arms, and/or legs
1003358	13121	Repair of wound (2.6 to 7.5 centimeters) of scalp, arms, and/or legs
1003359	13122	Repair of wound of scalp, arms, and/or legs
1003361	13131	Repair of wound (1.1 to 2.5 centimeters) of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003362	13132	Repair of wound (2.6 to 7.5 centimeters) of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003363	13133	Repair of wound of forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003366	13151	Repair of wound (1.1 to 2.5 centimeters) of eyelids, nose, ears, and/or lips
1003367	13152	Repair of wound (2.6 to 7.5 centimeters) of eyelids, nose, ears, and/or lips
1003368	13153	Repair of wound of eyelids, nose, ears, and/or lips
1003369	13160	Second repair of surgical wound
1003372	14000	Tissue transfer repair of wound (10 sq centimeters or less) of the trunk
1003373	14001	Tissue transfer repair of wound (10.1 to 30.0 sq centimeters) of the trunk
1003375	14020	Tissue transfer repair of wound (10 sq centimeters or less) of the scalp, arms, and/or legs
1003376	14021	Tissue transfer repair of wound (10.1 to 30.0 sq centimeters) of the scalp, arms, and/or legs
1003378	14040	Tissue transfer repair of wound (10 sq centimeters or less) of the forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003379	14041	Tissue transfer repair of wound (10.1 to 30.0 sq centimeters) of the forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003381	14060	Tissue transfer repair of wound (10 sq centimeters or less) of eyelids, nose, ears, and/or lips
1003382	14061	Tissue transfer repair of wound (10.1 to 30.0 sq centimeters) of eyelids, nose, ears, and/or lips
1019949	14301	Tissue transfer repair of wound (30.1 to 60.0 sq centimeters)
1019950	14302	Tissue transfer repair of wound (30.0 sq centimeters)
1003384	14350	Repair of tissue loss of finger or toe
1014672	15002	Preparation of graft site at trunk, arms, or legs (first 100 sq cm or 1% body area infants and children)
1014670	15003	Preparation of graft site at trunk, arms, or legs
1014947	15004	Preparation of graft site of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or 1% body area of infants and children)
1014945	15005	Preparation of graft site of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1003392	15040	Relocation of skin (100 sq cm or less) for tissue cultured graft
1003393	15050	Skin graft (2 centimeters) to tip of finger or toe
1003395	15100	Skin graft at trunk, arms, or legs (first 100 sq cm or less, or 1% body are of infants and children)
1003396	15101	Skin graft at trunk, arms, or legs
1013999	15110	Skin graft at trunk, arms, or legs (first 100 sq cm or less, or 1% body area of infants and children)
1003398	15111	Skin graft at trunk, arms, or legs
1014000	15115	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or less, or 1% body area of infants and children)
1003400	15116	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1003402	15120	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or less, or 1% body area of infants and children)
1003403	15121	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1014001	15130	Skin graft at trunk, arms, or legs (first 100 sq cm or less, or 1% body area of infants and children)
1003405	15131	Skin graft at trunk, arms, or legs
1014002	15135	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or less, or 1% body area of infants and children)
1003407	15136	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1014003	15150	Skin graft at trunk, arms, or legs (first 25 sq centimeters or less)
1003409	15151	Skin graft at trunk, arms, or legs
1003410	15152	Skin graft at trunk, arms, or legs
1014004	15155	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 25 sq centimeters or less)
1003412	15156	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1003413	15157	Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1003420	15200	Relocation of patient skin (20 sq centimeters or less) to trunk
1003421	15201	Relocation of patient skin to trunk
1003423	15220	Relocation of patient skin (20 sq centimeters or less) to scalp, arms, and/or legs
1003424	15221	Relocation of patient skin to scalp, arms, and/or legs
1003426	15240	Relocation of patient skin to forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet (20 sq centimeters or less)
1003427	15241	Relocation of patient skin to forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, and/or feet
1003429	15260	Relocation of patient skin to nose, ears, eyelids, and/or lips (20 sq centimeters or less)
1003430	15261	Relocation of patient skin to nose, ears, eyelids, and/or lips
1020603	15271	Application of skin substitute (wound surface up to 100 sq cm) to trunk, arms, or legs (first 25 sq cm or less)
1020604	15272	Application of skin substitute (wound surface up to 100 sq cm) to trunk, arms, or legs
1020605	15273	Application of skin substitute (wound surface greater or equal to 100 sq cm) to trunk, arms, or legs (first 100 sq cm or 1% body area of infants and children)
1020606	15274	Application of skin substitute (wound surface greater or equal to 100 sq cm) to trunk, arms, or legs
1020607	15275	Application of skin substitute (wound surface up to 100 sq cm) to face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 25 sq cm or less)
1020608	15276	Application of skin substitute (wound surface up to 100 sq cm) to face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1020609	15277	Application of skin substitute (wound surface great than or equal to 100 sq cm) to face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or 1% body area of infants and children)
1020610	15278	Application of skin substitute (wound surface great than or equal to 100 sq cm) to face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes
1003456	15570	Creation of flap graft to trunk
1003457	15572	Creation of flap graft to scalp, arms, or legs
1003458	15574	Creation of flap graft to forehead, cheeks, chin, mouth, neck, underarms, genitals, hands, or feet
1003459	15576	Creation of flap graft to eyelids, nose, ears, lips, or mouth
1003461	15600	Transfer of skin flap to trunk
1003462	15610	Transfer of skin flap to scalp, arms, or legs
1003463	15620	Transfer of skin flap to forehead, cheeks, chin, neck, underarms, genitals, hands, or feet
1003464	15630	Transfer of skin flap to eyelids, nose, ears, or lips
1003465	15650	Transfer of skin flap
1030897	15730	Creation of flap graft to midface
1014744	15731	Creation of flap graft to nose, forehead, temple, or scalp
1030898	15733	Creation of flap graft to head and/or neck
1003468	15734	Muscle flap wound repair at trunk
1003469	15736	Muscle flap wound repair of arm
1003470	15738	Muscle flap wound repair of leg
1003473	15740	Creation of skin and tissue graft
1003474	15750	Creation of nerve and blood vessel skin graft
1003475	15756	Creation of muscle and blood vessel skin graft
1003476	15757	Creation of muscle and blood vessel skin graft
1003477	15758	Creation of muscle and blood vessel skin graft
1003479	15760	Creation of multiple tissue skin graft
1003480	15770	Creation of skin, fat and muscle graft
1003482	15775	Hair transplant (1 to 15 punch grafts)
1003483	15776	Hair transplant (more than 15 punch grafts)
1020611	15777	Implantation of biologic implant to soft tissue
1003486	15780	Scraping of skin of face
1003487	15781	Scraping of skin of face
1003488	15782	Scraping of skin
1003489	15783	Scraping of skin
1003491	15786	Scraping of skin growth
1003492	15787	Scraping of multiple skin growths
1003494	15788	Chemical peel of skin of face
1003495	15789	Chemical peel of skin of face
1003497	15792	Chemical peel of skin of face
1003498	15793	Chemical peel of skin
1003499	15819	Removal of excessive skin of neck
1003500	15820	Removal of excessive skin of lower eyelid
1003501	15821	Removal of excessive skin of lower eyelid and fat around eye
1003502	15822	Removal of excessive skin of upper eyelid
1003503	15823	Removal of excessive skin and fat of upper eyelid
1003505	15824	Incision, stretching, and suture of forehead skin
1003506	15825	Incision, stretching, and suture of neck skin
1003507	15826	Incision, stretching, and suture of skin between eyebrows
1003508	15828	Incision, stretching, and suture of skin
1003509	15829	Removal of excessive skin at cheek, chin, or neck
1014746	15830	Removal of excessive skin and tissue beneath the skin of abdomen
1003512	15832	Removal of excessive skin and tissue beneath the skin of thigh
1003513	15833	Removal of excessive skin and tissue beneath the skin of leg
1003514	15834	Removal of excessive skin and tissue beneath the skin of hip
1003515	15835	Removal of excessive skin and tissue beneath the skin of buttock
1003516	15836	Removal of excessive skin and tissue beneath the skin of arm
1003517	15837	Removal of excessive skin and tissue beneath the skin of lower arm or hand
1003518	15838	Removal of excessive skin and tissue beneath the skin under chin
1003519	15839	Removal of excessive skin and tissue beneath the skin
1003521	15840	Graft to relieve or reactivate facial paralysis
1003522	15841	Graft to relieve or reactivate facial paralysis
1003523	15842	Graft to relieve or reactivate facial paralysis
1003524	15845	Graft to relieve or reactivate facial paralysis
1014669	15847	Removal of additional excessive skin and tissue beneath the skin of abdomen
1003525	15850	Removal of sutures under anesthesia by same surgeon
